time,temperature,pressure,humidity,particle1,particle2,particle3,speed,rain,direction
2023-11-20 13:42:28,10.85,851.56,78.43,17,28,28,2.76,0,NW
2023-11-20 13:57:28,10.77,851.15,75.36,12,18,19,3.92,0,NW
2023-11-20 14:12:28,10.75,850.85,74.29,12,21,21,5.62,0,NW
2023-11-20 14:27:27,10.68,850.73,74.74,12,18,19,4.09,0,NW
2023-11-20 14:42:27,10.55,850.36,74.65,10,16,16,5.5,0,NW
2023-11-20 14:57:27,10.83,850.05,73.63,11,15,16,4.39,0,NW
2023-11-20 15:12:27,11.03,849.96,71.84,9,12,14,3.36,0,NW
2023-11-20 15:27:27,11.21,849.81,69.76,11,16,18,2.65,0,NW
2023-11-20 15:42:27,11.17,849.68,68.57,9,11,11,4.04,0,N
2023-11-20 15:57:27,10.81,849.79,72.23,7,9,9,3.76,0,NE
2023-11-20 16:12:27,10.48,849.94,74.05,11,18,18,3.51,0,NE
2023-11-20 16:27:27,9.99,850,77.43,13,20,20,3.96,0,NW
2023-11-20 16:42:27,8.22,850.29,83,10,15,16,4.89,0,N
2023-11-20 16:57:27,6.38,850.39,86.02,11,16,16,3.82,0,NE
2023-11-20 17:12:27,5.35,850.36,90.85,9,17,18,2.33,0,NE
2023-11-20 17:27:27,4.81,850.16,94.22,13,21,22,2.04,0.2794,NW
2023-11-20 17:42:27,4.26,850.07,95.67,19,30,32,3.03,0,N
2023-11-20 17:57:27,3.94,850.39,96.66,21,36,38,2.48,0,N
2023-11-20 18:12:27,3.69,850.5,97.74,29,59,61,2.26,0,NW
2023-11-20 18:27:27,3.28,850.71,99.34,34,89,105,3.41,0,NW
2023-11-21 0:33:16,1.6,854.65,94.78,1,1,1,4.23,0,NW
2023-11-21 0:48:16,1.7,854.57,93.04,0,0,0,3.8,0.2794,NW
2023-11-21 1:03:16,1.77,854.68,93.26,0,0,0,2.68,0,NW
2023-11-21 1:18:16,1.64,854.73,95.06,0,0,0,2.38,0,N
2023-11-21 1:33:16,1.76,854.85,94.09,0,0,0,2.98,0,NW
2023-11-21 1:48:16,1.66,854.94,95.21,0,0,0,2.06,0.2794,N
2023-11-21 2:03:16,1.94,855.11,92.29,0,2,2,2.69,0,NW
2023-11-21 2:18:16,2.01,855.2,91.32,0,1,1,3.07,0,NW
2023-11-21 2:33:16,2.06,855.38,91.37,1,1,1,2.39,0,W
2023-11-21 2:48:16,2.21,855.48,90.96,2,7,9,2.59,0,NW
2023-11-21 3:03:16,2.31,855.56,90.09,2,8,10,2.78,0,NW
2023-11-21 3:18:16,2.31,855.64,89.41,2,5,6,3.23,0,NW
2023-11-21 3:33:16,2.24,855.73,88.4,2,3,3,3,0,NW
2023-11-21 3:48:16,2.17,855.9,88.97,1,2,2,2.94,0,NW
2023-11-21 4:03:16,2.24,856.05,87.65,1,2,2,3.06,0,NW
2023-11-21 4:18:16,1.91,856.33,89.66,2,3,6,1.82,0,NW
2023-11-21 4:33:16,1.6,856.63,94.53,2,6,7,1.42,0,N
2023-11-21 4:48:16,1.38,856.75,96.92,6,11,12,1.69,0.2794,N
2023-11-21 5:03:16,1.28,857.03,98.23,16,28,36,2.26,0,NE
2023-11-21 5:18:16,0.58,857.23,99.08,6,14,14,2.33,0.2794,N
2023-11-21 5:33:16,1.16,857.07,95.91,3,5,7,4.94,0.2794,NE
2023-11-21 5:48:16,1.48,857.09,90.57,2,5,5,4.97,0,NE
2023-11-21 6:03:16,1.63,857.22,89.42,2,5,5,3.11,0,NE
2023-11-21 6:18:16,1.66,857.5,91.05,6,7,8,1.26,0,SW
2023-11-21 6:33:16,1.95,857.54,86.62,2,3,3,1.33,0,NW
2023-11-21 6:48:16,2.11,857.64,82.2,2,6,6,1.1,0,SE
2023-11-21 7:03:16,2.05,857.79,86.3,3,5,5,1.21,0,N
2023-11-21 7:18:16,2.17,858.01,85.57,2,5,5,0.86,0,NW
2023-11-21 7:33:16,1.98,858.13,89.23,2,6,7,1.55,0,NW
2023-11-21 7:48:16,1.95,858.33,89.97,3,6,6,1.19,0,NE
2023-11-21 8:03:16,2.04,858.75,89.36,5,7,7,0.95,0,NW
2023-11-21 8:18:16,1.97,858.94,87.74,2,3,3,1.05,0,NW
2023-11-21 8:33:16,1.95,859.04,87.77,3,6,6,2.13,0,NW
2023-11-21 8:48:16,1.69,859.08,89.59,7,14,14,2.74,0,NW
2023-11-21 9:03:16,2,859.22,87.33,6,11,11,2.36,0,W
2023-11-21 9:18:16,2.16,859.36,84.7,3,7,7,1.2,0,W
2023-11-21 9:33:16,2.59,859.5,84.23,4,7,9,0.79,0,W
2023-11-21 9:48:16,3.11,859.65,81.11,4,8,9,1.75,0,N
2023-11-21 10:03:16,3.46,859.89,77.01,4,9,9,2.01,0,N
2023-11-21 10:18:16,3.65,860.05,76.23,3,6,6,2.12,0,N
2023-11-21 10:33:16,3.95,860.16,75.04,7,12,12,0.95,0,W
2023-11-21 10:48:16,4.07,860.39,74.79,2,4,4,1.93,0,NE
2023-11-21 11:03:16,3.92,860.66,75.53,7,10,10,1.59,0,NE
2023-11-21 11:18:16,4.06,860.69,75.76,6,8,10,1.92,0,NE
2023-11-21 11:33:16,4.3,860.88,73.32,7,12,12,1.99,0,N
2023-11-21 11:48:16,6.13,860.94,62.61,3,6,6,1.99,0,S
2023-11-21 12:03:16,7.36,861,60.15,6,9,11,3,0,W
2023-11-21 12:18:16,7.63,861.16,59.92,6,9,11,1.97,0,SW
2023-11-21 12:33:16,5.98,861.32,61.49,3,8,8,3.3,0,S
2023-11-21 12:48:16,6.53,861.27,59.25,4,9,10,2.51,0,S
2023-11-21 13:03:16,6.57,861.35,50.56,1,1,1,3.55,0,S
2023-11-21 13:18:16,6.58,861.28,49.83,1,1,1,5.54,0,S
2023-11-21 13:33:16,6.76,861.46,52.3,2,3,3,5.61,0,S
2023-11-21 13:48:16,6.83,861.39,52.17,13,22,24,4.44,0,SW
2023-11-21 14:03:16,6.38,861.42,50.05,2,3,3,6.56,0,S
2023-11-21 14:18:16,6.2,861.62,49.64,2,3,3,9.11,0,S
2023-11-21 14:33:16,6.59,861.67,49.37,3,4,4,4.61,0,SW
2023-11-21 14:48:16,6.46,861.84,50.85,9,15,17,6.53,0,SW
2023-11-21 15:03:16,6.51,862.01,51.46,3,5,5,6.19,0,S
2023-11-21 15:18:16,6.29,862.3,51.16,1,2,2,5.1,0,SW
2023-11-21 15:33:16,5.6,862.76,50.2,1,1,2,6,0,SW
2023-11-21 15:48:16,5.71,863.02,49.16,1,2,2,5.84,0,W
2023-11-21 16:03:16,5.58,863.24,50.77,2,4,4,5.02,0,SW
2023-11-21 16:18:16,5.33,863.47,51.48,3,4,4,5.41,0,SW
2023-11-21 16:33:16,5.13,863.71,52.13,4,7,7,5.71,0,SW
2023-11-21 16:48:16,4.9,863.76,52.02,3,4,4,5.11,0,SW
2023-11-21 17:03:16,4.62,863.93,53.64,4,6,7,3.86,0,SW
2023-11-21 17:18:16,4.37,864.28,54.87,6,8,8,2.81,0,S
2023-11-21 17:33:16,4.25,864.64,53.4,4,6,6,4.04,0,SW
2023-11-21 17:48:16,4.06,864.73,55.1,7,11,12,4.7,0,SW
2023-11-21 18:03:16,4.11,864.87,54.69,4,7,8,4.13,0,SW
2023-11-21 18:18:16,3.88,865.13,55.78,4,6,6,3.23,0,S
2023-11-21 18:33:16,3.71,865.2,57.21,6,9,9,3.31,0,S
2023-11-21 18:48:16,3.64,865.5,57.99,3,8,8,2.88,0,SW
2023-11-21 19:03:16,3.79,865.78,57.77,4,7,7,3.88,0,SW
2023-11-21 19:18:16,3.71,865.96,57.71,4,6,6,3.89,0,SW
2023-11-21 19:33:16,3.58,866.23,58.9,4,8,8,2.52,0,SW
2023-11-21 19:48:16,3.68,866.4,57.51,4,7,7,1.65,0,S
2023-11-21 20:03:16,3.69,866.65,57.14,8,13,13,2.44,0,S
2023-11-21 20:18:16,3.57,866.8,58.06,6,8,8,2.31,0,S
2023-11-21 20:33:16,3.55,867.01,58.16,3,7,8,2.4,0,S
2023-11-21 20:48:16,3.49,867.11,58.29,4,7,7,0.62,0,SW
2023-11-21 21:03:16,3.49,867.03,57.87,4,7,8,1.81,0,S
2023-11-21 21:18:16,3.61,867.35,56.91,8,13,14,1.92,0,S
2023-11-21 21:33:16,3.73,867.57,54.41,3,4,4,1.84,0,SW
2023-11-21 21:48:16,3.61,867.88,54.72,3,4,4,3.12,0,SW
2023-11-21 22:03:16,3.45,867.93,55.49,4,7,7,2.51,0,SW
2023-11-21 22:18:16,3.34,868.22,56.42,3,4,6,3.44,0,SW
2023-11-21 22:33:16,3.24,868.27,57.31,6,7,7,1.84,0,SW
2023-11-21 22:48:16,3.29,868.23,56.82,3,4,4,1.9,0,SW
2023-11-21 23:03:16,3.2,868.56,57.78,4,7,7,1.46,0,SW
2023-11-21 23:18:16,3.14,868.5,57.88,3,6,6,1.4,0,S
2023-11-21 23:33:16,3.15,868.84,58.26,2,3,3,1.43,0,SW
2023-11-21 23:48:16,3.04,868.78,58.81,3,5,6,1.5,0,S
2023-11-22 0:03:16,3.17,868.81,56.77,4,6,6,1.56,0,S
2023-11-22 0:18:16,3.35,868.58,54.43,2,4,4,2.99,0,S
2023-11-22 0:33:16,3.31,868.74,53.74,2,3,3,3.09,0,S
2023-11-22 0:48:16,2.84,869.12,56.82,3,6,6,2.48,0,S
2023-11-22 1:03:16,2.62,869.13,58.95,3,4,4,1.32,0,S
2023-11-22 1:18:16,2.57,869.3,59.34,3,6,6,0.39,0,SW
2023-11-22 1:33:16,2.94,869.36,57.61,2,6,6,1.48,0,S
2023-11-22 1:48:16,3.27,869.45,53.66,2,3,4,2.14,0,S
2023-11-22 2:03:16,3.44,869.65,53.73,1,2,2,2.66,0,S
2023-11-22 2:18:16,3.09,869.91,56.38,3,4,4,1.31,0,S
2023-11-22 2:33:16,2.83,870.12,59.42,3,4,4,1.03,0,SE
2023-11-22 2:48:15,2.81,870.1,58.25,3,6,6,0.26,0,SW
2023-11-22 3:03:15,3.17,870.34,55.61,3,4,6,1.87,0,E
2023-11-22 3:18:15,3.31,870.35,53.82,1,3,3,5.41,0,E
2023-11-22 3:33:15,3.17,870.49,55.3,2,3,4,1.75,0,S
2023-11-22 3:48:15,3.06,870.69,55.59,3,3,3,1.41,0,S
2023-11-22 4:03:15,2.72,870.85,57.7,2,4,6,0.34,0,S
2023-11-22 4:18:15,2.56,870.87,58.7,2,4,4,1.01,0,S
2023-11-22 4:33:15,1.76,871.05,63.84,2,5,6,0.6,0,SW
2023-11-22 4:48:15,1.33,871.19,65.43,3,5,5,0.08,0,S
2023-11-22 5:03:15,1.11,871.09,66.72,5,6,6,0.12,0,SW
2023-11-22 5:18:15,0.98,871.12,66.76,5,7,7,0,0,
2023-11-22 5:33:15,1.36,871.31,63.45,2,3,3,0.7,0,SW
2023-11-22 5:48:15,1.51,871.52,62.62,2,3,3,0.39,0,S
2023-11-22 6:03:15,0.68,871.7,67.81,5,7,7,0.35,0,W
2023-11-22 6:18:15,0.57,871.82,69.02,3,6,7,0,0,
2023-11-22 6:33:15,0.36,871.76,68.95,2,6,6,0,0,W
2023-11-22 6:48:15,0.22,871.78,69.87,5,6,7,0.56,0,SE
2023-11-22 7:03:15,0.47,871.97,68.08,9,11,11,0.99,0,SE
2023-11-22 7:18:15,0.76,872.3,66.34,3,5,5,0.73,0,SW
2023-11-22 7:33:15,1.27,872.39,63.94,2,5,5,0.98,0,SW
2023-11-22 7:48:15,0.99,872.52,63.64,2,5,6,1.14,0,SW
2023-11-22 8:03:15,0.57,872.71,66.21,9,14,14,0,0,
2023-11-22 8:18:15,1.11,872.82,63.76,7,10,13,0.09,0,SW
2023-11-22 8:33:15,1.01,872.95,64.2,12,15,15,0.16,0,SW
2023-11-22 8:48:15,1.36,872.94,63.59,9,12,12,0.2,0,S
2023-11-22 9:03:15,1.69,873.14,61.54,6,7,7,0.89,0,SW
2023-11-22 9:18:15,2.05,873.18,59.94,5,6,6,0.87,0,SE
2023-11-22 9:33:15,2.12,873.33,59.8,3,6,6,0.53,0,NE
2023-11-22 9:48:20,2.82,873.64,57.21,21,35,38,1.76,0,N
2023-11-22 10:03:20,2.97,873.75,56.49,3,4,4,1.17,0,NE
2023-11-22 10:18:20,3.1,873.88,55.53,2,3,3,1.52,0,SE
2023-11-22 10:33:20,3.61,874.08,55.13,12,19,19,1.36,0,W
2023-11-22 10:48:20,3.72,874.24,54.81,6,7,7,1.34,0,E
2023-11-22 11:03:25,3.91,874.26,53.75,4,6,7,1.27,0,S
2023-11-22 11:18:25,4.17,874.2,53.89,3,6,6,0.98,0,SW
2023-11-22 11:33:25,4.23,874.39,49.48,4,8,8,1.43,0,S
2023-11-22 11:48:25,6.87,874.27,47.17,3,4,4,1.36,0,W
2023-11-22 12:03:25,8.44,874.27,41.27,4,6,6,1.19,0,W
2023-11-22 12:18:25,8.71,874.17,40,22,36,36,1.13,0,W
2023-11-22 12:49:05,9.01,873.87,37.54,2,4,4,1.42,0,S
2023-11-22 13:04:05,9.46,873.82,39.6,4,6,6,1.7,0,NW
2023-11-22 13:19:05,9.82,873.63,38.36,3,4,4,2.01,0,W
2023-11-22 13:34:05,10.5,873.55,36.95,4,5,5,1.86,0,SW
2023-11-22 13:49:05,6.91,873.52,43.02,10,15,15,1.08,0,S
2023-11-22 14:04:05,6.98,873.54,44.75,6,10,10,1.82,0,N
2023-11-22 14:19:05,6.82,873.29,46.25,17,32,35,2.54,0,W
2023-11-22 14:34:05,7.48,873.37,44.71,8,12,12,2.04,0,W
2023-11-22 14:49:05,7.18,873.31,44.97,4,5,7,2.12,0,W
2023-11-22 15:19:45,7.26,873.32,44.89,2,3,3,2.64,0,N
2023-11-22 15:34:45,7.32,873.34,44.06,2,4,4,2.12,0,N
2023-11-22 15:49:45,6.76,873.28,45.15,2,3,3,1.65,0,W
2023-11-22 16:04:45,6.83,873.38,46.48,11,16,16,1.18,0,SW
2023-11-22 16:19:45,6.72,873.6,45.83,2,4,4,1.52,0,SW
2023-11-22 16:34:45,6.62,873.49,45.51,2,3,3,1.11,0,SW
2023-11-22 16:49:45,6.56,873.61,45.81,3,5,6,1.66,0,N
2023-11-22 17:04:45,6.27,873.7,46.96,3,4,4,0.45,0,SW
2023-11-22 17:19:45,5.83,873.67,47.21,3,5,5,0.12,0,S
2023-11-22 17:34:45,5.22,873.81,49.6,4,6,6,0.08,0,S
2023-11-22 17:49:45,4.53,873.81,55.6,5,10,11,0.09,0,S
2023-11-22 18:04:45,3.98,874.09,58.85,8,11,12,0.08,0,S
2023-11-22 18:19:45,3.81,874.07,59.21,16,27,28,0.32,0,SE
2023-11-22 18:34:45,3.49,874.05,60.73,17,27,27,0,0,
2023-11-22 18:49:45,3.17,874.19,61.88,14,24,26,0,0,
2023-11-22 19:04:45,3.68,874.27,60.26,27,41,42,0,0,
2023-11-22 19:19:45,3.71,874.26,59.43,22,37,38,0.21,0,S
2023-11-22 19:34:45,3.46,874.36,59.4,17,26,28,0,0,
2023-11-22 19:49:45,3.45,874.42,57.63,7,10,10,0,0,
2023-11-22 20:04:45,3.14,874.43,58.09,3,9,10,0,0,
2023-11-22 20:19:45,3.21,874.64,57.14,4,4,4,0,0,
2023-11-22 20:34:45,3.12,874.54,57.95,9,16,20,0,0,
2023-11-22 20:49:45,3.03,874.68,58.85,10,16,18,0,0,
2023-11-22 21:04:45,2.74,874.6,59.45,14,20,21,0,0,
2023-11-22 21:19:45,2.7,874.59,58.79,12,17,19,0,0,
2023-11-22 21:34:45,2.04,874.52,61.77,8,11,11,0,0,
2023-11-22 21:49:45,2.42,874.67,61.31,8,11,11,0,0,
2023-11-22 22:04:45,2.41,874.66,59.44,4,7,7,0,0,
2023-11-22 22:19:45,2.57,874.56,58.65,4,7,7,0,0,
2023-11-22 22:34:45,2.37,874.5,58.38,6,7,9,0,0,
2023-11-22 22:49:45,2.33,874.5,59.48,3,6,6,0,0,
2023-11-22 23:04:45,2.03,874.47,59.74,3,7,7,0,0,
2023-11-22 23:19:45,1.89,874.46,61.02,2,3,3,0,0,
2023-11-22 23:34:45,1.8,874.4,61.71,4,4,4,0,0,
2023-11-22 23:49:45,2.7,874.32,59.04,6,9,9,0.02,0,NW
2023-11-23 0:04:45,2.2,874.16,60.01,4,7,7,0,0,
2023-11-23 0:19:45,1.53,874.05,63.37,6,8,8,0,0,
2023-11-23 0:34:45,1.35,874,65.2,4,9,9,0.11,0,S
2023-11-23 0:49:45,1.14,874.03,66.19,5,7,7,0,0,
2023-11-23 1:04:45,1.74,873.91,63.3,7,11,11,0.06,0,S
2023-11-23 1:19:45,1.85,873.83,62.67,7,11,12,0.63,0,SE
2023-11-23 1:34:45,1.69,873.71,62.98,7,12,12,0.18,0,SE
2023-11-23 1:49:45,0.99,873.58,66.45,7,9,11,0.01,0,SE
2023-11-23 2:04:45,0.84,873.53,67.76,8,12,12,0,0,
2023-11-23 2:19:45,0.97,873.34,66.5,11,18,18,0,0,
2023-11-23 2:34:45,1.73,873.14,63.4,12,18,20,0.77,0,SE
2023-11-23 2:49:45,1.95,873.02,62.73,13,18,18,0.84,0,E
2023-11-23 3:04:45,1.54,872.95,63.8,9,16,17,1.44,0,S
2023-11-23 3:19:45,1.81,872.78,62.59,7,13,13,0.66,0,E
2023-11-23 3:34:45,2.41,872.71,59.94,8,14,14,2.87,0,E
2023-11-23 3:49:45,2.38,872.57,59.57,7,12,12,2.84,0,E
2023-11-23 4:04:45,2.2,872.4,60.13,7,9,9,2.4,0,E
2023-11-23 4:19:45,2.15,872.2,60.44,8,12,12,3.7,0,E
2023-11-23 4:34:45,1.92,872.11,61.37,7,14,15,5.14,0,NE
2023-11-23 4:49:45,1.96,871.93,60.71,8,12,15,4.87,0,NE
2023-11-23 5:04:45,2.48,871.7,58.04,7,12,13,7.68,0,NE
2023-11-23 5:19:45,2.31,871.52,58.47,7,11,12,5.83,0,NE
2023-11-23 5:34:45,2.47,871.37,57.96,6,8,8,8.59,0,NE
2023-11-23 5:49:45,2.51,871.32,58.1,8,11,12,6,0,NE
2023-11-23 6:04:45,2.17,871.27,59.76,7,11,11,5.82,0,NE
2023-11-23 6:19:45,2,871.09,60.48,6,11,11,6.37,0,NE
2023-11-23 6:34:45,1.97,871.07,60.25,7,11,12,5.59,0,NE
2023-11-23 6:49:45,1.84,870.92,60.66,7,11,11,3.57,0,NE
2023-11-23 7:04:45,1.95,870.84,60.31,7,11,12,3.29,0,NE
2023-11-23 7:19:45,1.62,870.83,61.78,7,11,12,3.61,0,E
2023-11-23 7:34:45,0.85,870.76,66.33,11,15,16,2.57,0,E
2023-11-23 7:49:45,0.59,870.72,68.05,16,27,28,2.09,0,SE
2023-11-23 8:04:45,0.83,870.42,66.58,19,29,33,1.02,0,SE
2023-11-23 8:19:45,0.75,870.44,66.19,15,20,21,0.94,0,SE
2023-11-23 8:34:45,0.85,870.42,67.8,41,54,56,0.29,0,SE
2023-11-23 8:49:45,1.51,870.36,64.66,26,35,36,0,0,
2023-11-23 9:04:45,1.56,870.22,63.71,17,24,27,0,0,
2023-11-23 9:19:45,1.63,870.11,63.86,16,23,25,0,0,
2023-11-23 9:34:45,2.03,870.13,61.79,8,13,13,0,0,
2023-11-23 9:49:45,3.05,869.9,59.47,9,13,14,0.2,0,W
2023-11-23 10:04:45,3.16,869.79,60.04,9,15,17,0.27,0,SW
2023-11-23 10:19:45,2.83,869.84,60.21,17,25,26,0.68,0,SW
2023-11-23 10:34:45,3.43,869.77,59.88,22,33,35,0.52,0,SW
2023-11-23 10:49:45,3.77,869.65,57.69,14,22,24,1.45,0,SW
2023-11-23 11:04:45,4.48,869.85,57.81,13,19,19,1.45,0,W
2023-11-23 11:19:45,4.38,869.61,55.86,9,14,14,2.19,0,S
2023-11-23 11:34:45,4.76,869.34,56.27,10,16,16,1.16,0,SE
2023-11-23 11:49:45,6.68,869.12,51.8,10,15,15,2.42,0,W
2023-11-23 12:04:45,7.11,869.05,51.28,46,79,81,3.27,0,SW
2023-11-23 12:19:45,7.14,868.82,49.12,10,18,19,1.82,0,W
2023-11-23 12:34:45,8.44,868.4,49.54,12,20,23,1.59,0,NW
2023-11-23 12:49:45,8.3,868.14,48.77,13,18,18,2.2,0,W
2023-11-23 13:04:45,9.44,867.94,46.51,14,21,23,1.26,0,SW
2023-11-23 13:19:45,10.03,867.73,44.08,17,27,29,1.58,0,S
2023-11-23 13:34:45,11.17,867.6,41.03,15,25,25,1.25,0,SW
2023-11-23 13:49:45,7.16,867.47,50.69,18,27,28,2.32,0,S
2023-11-23 14:04:45,7.09,867.29,51.58,16,29,29,1.31,0,SW
2023-11-23 14:19:45,7.6,867.24,50.53,17,30,30,1.4,0,SW
2023-11-23 14:34:45,7.82,867.24,50.95,23,36,37,1.28,0,SW
2023-11-23 14:49:45,7.72,867.25,49.4,20,37,38,1.39,0,S
2023-11-23 15:04:45,8.2,867.31,48.88,21,34,35,1.68,0,SW
2023-11-23 15:19:45,8.64,867.16,46.72,17,28,30,1.41,0,W
2023-11-23 15:34:45,8.72,867.05,44.38,15,25,25,2.08,0,NE
2023-11-23 15:49:45,8.32,867.05,46.51,18,29,30,1.47,0,W
2023-11-23 16:04:44,8.01,867.07,46.77,14,26,26,1.02,0,W
2023-11-23 16:19:44,7.88,866.84,44.85,11,17,19,0.92,0,W
2023-11-23 16:34:45,7.5,866.87,49.63,22,37,37,1.84,0,W
2023-11-23 16:49:44,7.4,866.84,46.05,10,15,15,1.3,0,W
2023-11-23 17:04:44,7.12,866.7,45.62,8,13,15,1.69,0,SW
2023-11-23 17:19:44,6.64,866.65,48.84,12,18,19,0.36,0,SW
2023-11-23 17:34:44,6.43,866.63,54.83,30,49,55,0.28,0,S
2023-11-23 17:49:44,5.72,866.61,56.24,21,38,39,0,0,S
2023-11-23 18:04:44,5.77,866.67,56.32,32,57,58,0,0,S
2023-11-23 18:19:44,5.94,866.59,55.32,28,48,53,0.97,0,SW
2023-11-23 18:34:44,5.21,866.59,57.68,29,55,59,0.49,0,SW
2023-11-23 18:49:44,4.61,866.78,59.82,33,57,64,0,0,
2023-11-23 19:04:44,4.59,866.89,60.97,45,78,85,0.02,0,S
2023-11-23 19:19:44,5.27,866.78,57.78,37,60,63,0.39,0,SW
2023-11-23 19:34:44,4.94,866.91,57.33,36,63,66,0.86,0,SW
2023-11-23 19:49:44,4.88,866.77,56.79,35,65,68,0.92,0,E
2023-11-23 20:04:44,5.41,866.82,55.06,42,70,71,1.78,0,E
2023-11-23 20:19:44,5.47,866.9,54.83,34,58,61,2.16,0,SE
2023-11-23 20:34:44,4.98,866.81,58.04,37,61,64,0,0,
2023-11-23 20:49:44,5.05,866.85,56.4,42,68,71,0,0,
2023-11-23 21:04:44,4.65,866.78,60.21,44,74,80,0,0,
2023-11-23 21:19:44,3.94,866.7,63.01,44,66,72,0,0,
2023-11-23 21:34:44,3.9,866.81,62.79,42,74,78,0,0,
2023-11-23 21:49:44,4.44,866.81,61.29,52,92,96,2.86,0,E
2023-11-23 22:04:44,5.03,866.67,57.03,34,60,65,3.67,0,E
2023-11-23 22:19:44,5.47,866.67,53.19,25,44,47,2.23,0,E
2023-11-23 22:34:44,5.34,866.59,54.4,26,46,52,2.01,0,SE
2023-11-23 22:49:44,5.46,866.44,52.92,28,43,44,1.79,0,SE
2023-11-23 23:04:44,5.15,866.51,54.82,24,38,40,0.97,0,S
2023-11-23 23:19:44,5.12,866.44,54.24,23,46,52,1.76,0,NW
2023-11-23 23:34:44,5.07,866.24,54.2,23,38,39,1.63,0,SE
2023-11-23 23:49:44,5.16,866.13,55.49,21,34,36,1.37,0,W
2023-11-24 0:04:44,4.91,866.07,57.73,25,43,45,0.19,0,SW
2023-11-24 0:19:44,4.73,866.04,58.28,23,40,46,0,0,
2023-11-24 0:34:44,4.94,865.9,57.42,26,42,43,0.48,0,W
2023-11-24 0:49:44,4.98,865.91,57.83,23,40,43,1.28,0,W
2023-11-24 1:04:44,4.4,866.04,60.4,25,43,46,0.01,0,SW
2023-11-24 1:19:44,4.68,865.92,60.04,28,46,51,0.18,0,SW
2023-11-24 1:34:44,4.68,866.05,61.11,28,47,47,0.91,0,SW
2023-11-24 1:49:44,4.6,866.08,61.61,27,46,49,0,0,
2023-11-24 2:04:44,4.8,865.98,62.8,27,41,46,0.19,0,SE
2023-11-24 2:19:44,5,865.73,60.62,25,42,44,0.23,0,W
2023-11-24 2:34:44,4.66,865.67,61.22,25,37,40,0.15,0,SW
2023-11-24 2:49:44,3.88,865.66,63.55,23,40,43,0.01,0,W
2023-11-24 3:04:44,3.74,865.73,65.02,26,43,46,0,0,
2023-11-24 3:19:44,3.37,865.81,67.32,27,46,47,0,0,
2023-11-24 3:34:44,3.79,865.72,65.48,25,42,43,0.08,0,S
2023-11-24 3:49:44,3.61,865.78,66.4,24,43,45,0,0,
2023-11-24 4:04:44,4.25,865.67,65.41,27,43,48,0.86,0,S
2023-11-24 4:19:44,4.63,865.57,63.52,24,43,48,1.2,0,E
2023-11-24 4:34:44,4.59,865.43,63.4,22,34,35,0.98,0,E
2023-11-24 4:49:44,4.05,865.42,66.68,18,30,30,0.09,0,S
2023-11-24 5:04:44,4.15,865.46,65.11,16,29,30,0,0,
2023-11-24 5:19:44,4.37,865.6,65.25,22,32,32,0,0,
2023-11-24 5:34:44,4.6,865.62,62.44,25,42,45,0.08,0,S
2023-11-24 5:49:44,4.45,865.82,64.08,26,40,47,0,0,
2023-11-24 6:04:44,4.84,865.63,62.4,23,37,38,0.86,0,SE
2023-11-24 6:19:44,4.31,865.57,65.49,23,39,39,0,0,
2023-11-24 6:34:44,3.75,865.49,67.52,22,40,43,0,0,
2023-11-24 6:49:44,3.14,865.44,69.21,22,39,44,0,0,
2023-11-24 7:04:44,2.45,865.65,72.24,27,44,51,0,0,
2023-11-24 7:19:44,2.52,865.86,72.81,29,45,48,0,0,
2023-11-24 7:34:44,3.33,865.78,68.12,23,38,41,0.06,0,S
2023-11-24 7:49:44,3.54,865.94,67.73,26,44,47,0.12,0,S
2023-11-24 8:04:44,3.47,866.06,68.96,26,41,46,0,0,
2023-11-24 8:19:44,4.01,866,65.72,31,47,49,0,0,
2023-11-24 8:34:44,4.5,866.36,65,28,46,48,1.04,0,SE
2023-11-24 8:49:44,4.84,866.27,62.36,40,74,78,0.43,0,SE
2023-11-24 9:04:44,5.02,866.29,61.71,31,53,59,3.24,0,NE
2023-11-24 9:19:44,5.65,866.43,58.2,23,38,42,4.38,0,E
2023-11-24 9:34:44,5.88,866.45,58.17,22,38,40,1.58,0,W
2023-11-24 9:49:44,5.8,866.66,59.86,34,56,57,1.17,0,SW
2023-11-24 10:04:44,6.14,866.68,60.96,37,60,62,0.59,0,S
2023-11-24 10:19:44,6.01,866.71,59.06,27,45,50,0.56,0,SW
2023-11-24 10:34:44,6.99,866.71,54.52,24,40,40,0.03,0,SW
2023-11-24 10:49:44,7.23,866.67,56.87,31,54,56,0.14,0,SW
2023-11-24 11:04:44,7.63,866.55,54.84,34,56,58,0.03,0,S
2023-11-24 11:19:44,7.35,866.51,57.63,43,72,75,0.53,0,W
2023-11-24 11:34:44,8.37,866.3,53.59,35,57,60,0.83,0,SW
2023-11-24 11:49:44,7.81,866.23,56.71,53,88,91,0.84,0,W
2023-11-24 12:04:44,10.32,865.94,52.14,73,123,129,1.45,0,SW
2023-11-24 12:19:44,9.88,865.68,52.49,61,97,104,0.84,0,SW
2023-11-24 12:34:44,10.07,865.47,50.25,34,54,59,1.18,0,W
2023-11-24 12:49:44,9.19,865.23,52.17,27,49,50,1.11,0,SW
2023-11-24 13:04:44,10.66,865.12,49.97,49,79,82,1.52,0,NE
2023-11-24 13:19:44,9.46,864.76,53.44,42,66,70,1.47,0,W
